7,Marin,186.56521739130434,117.69565217391305
7,Mendocino,94.78260869565217,53.26086956521739
7,Merced,116.17391304347827,45.73913043478261
7,Monterey,111.95652173913044,103.30434782608695
7,Napa,92.34782608695652,75.73913043478261
7,Orange,666.0,543.6086956521739
7,Placer,76.26086956521739,44.26086956521739
7,Riverside,341.5217391304348,341.5217391304348
7,Sacramento,525.1739130434783,495.7826086956522
7,San Benito,51.608695652173914,47.0
7,San Bernardino,82.78260869565217,70.91304347826087
7,San Diego,1463.7391304347825,216.08695652173913
7,San Francisco,2453.608695652174,1877.4782608695652
7,San Joaquin,73.0,65.6086956521739
7,San Mateo,164.43478260869566,164.43478260869566
7,Santa Barbara,135.6086956521739,113.3913043478261
7,Santa Clara,674.0,456.0
7,Santa Cruz,149.0,133.43478260869566
7,Shasta,86.91304347826087,86.91304347826087
7,Solano,207.3913043478261,131.95652173913044
7,Sonoma,116.95652173913044,101.69565217391305
7,Stanislaus,131.43478260869566,105.3913043478261
7,Sutter,20.695652173913043,20.695652173913043
7,Tulare,113.0,68.17391304347827
7,Tuolumne,50.0,34.0
7,Ventura,337.39130434782606,125.17391304347827
7,Yolo,182.65217391304347,112.91304347826087
8,Alameda,862.4,572.8
8,Butte,126.85,126.85
8,Calaveras,29.3,17.55
8,Contra Costa,580.85,476.75
8,Del Norte,28.35,28.35
8,El Dorado,46.0,38.5
8,Fresno,360.0,354.7
8,Humboldt,74.0,48.0
8,Imperial,126.0,120.25
8,Kern,19.363636363636363,19.181818181818183
8,Kings,45.0,44.7
8,Los Angeles,4595.7,3867.35
8,Madera,18.2,18.2
8,Marin,174.35,106.35
8,Mariposa,44.0,11.0
8,Mendocino,100.45,24.0
8,Merced,108.55,33.65
8,Monterey,117.8,84.2
8,Napa,111.0,99.0
8,Orange,692.0,570.75
8,Placer,81.2,54.25
8,Riverside,361.1,361.1
8,Sacramento,525.0,503.0
8,San Benito,19.333333333333332,19.333333333333332
8,San Bernardino,427.0,427.0
8,San Diego,1314.0,167.25
8,San Francisco,2613.75,1906.05
8,San Joaquin,73.0,65.95
8,San Mateo,163.7,163.7
8,Santa Barbara,126.8,93.1
8,Santa Clara,698.45,482.8
8,Santa Cruz,198.35,146.4
8,Shasta,91.1,90.75
8,Solano,153.9,113.65
8,Sonoma,78.7,77.1
8,Stanislaus,126.3,99.1
8,Sutter,17.45,17.45
8,Tulare,111.45,65.45
8,Tuolumne,21.0,21.0
8,Ventura,333.5,149.5
8,Yolo,167.0,119.9
9,Alameda,973.0,747.7619047619048
9,Butte,116.61904761904762,116.61904761904762
9,Calaveras,29.0,13.142857142857142
9,Contra Costa,550.0,480.6666666666667
9,Del Norte,28.952380952380953,28.19047619047619
9,El Dorado,46.0,42.476190476190474
9,Fresno,380.8095238095238,383.85714285714283
9,Humboldt,74.0,45.0
9,Imperial,132.66666666666666,61.333333333333336
9,Kings,64.0,58.0
9,Lassen,11.0,11.0
9,Los Angeles,4638.666666666667,3767.4285714285716
9,Madera,29.0,12.0
9,Marin,142.0,86.0
9,Mariposa,11.25,11.25
9,Merced,75.0,24.047619047619047
9,Monterey,115.0,75.14285714285714
9,Napa,111.0,99.0
9,Orange,692.0,558.6190476190476
9,Placer,83.0,59.142857142857146
9,Riverside,345.4761904761905,345.4761904761905
9,Sacramento,526.9047619047619,458.76190476190476
9,San Bernardino,427.0,427.0
9,San Diego,1327.0,145.42857142857142
9,San Francisco,2677.2380952380954,1942.7619047619048
9,San Joaquin,73.0,68.80952380952381
9,San Mateo,168.76190476190476,168.76190476190476
9,Santa Barbara,113.42857142857143,69.0952380952381
9,Santa Clara,837.0,602.3809523809524
9,Santa Cruz,241.66666666666666,156.66666666666666
9,Shasta,87.38095238095238,76.9047619047619
9,Siskiyou,11.0,11.0
9,Solano,127.0,112.57142857142857
9,Sonoma,94.0,78.0
9,Stanislaus,124.04761904761905,84.04761904761905
9,Sutter,18.375,18.375
9,Tulare,108.0,66.38095238095238
9,Tuolumne,21.0,21.0
9,Ventura,341.0,144.0
9,Yolo,157.38095238095238,119.80952380952381
10,Alameda,973.0,795.8333333333334
10,Butte,107.25,107.25
10,Contra Costa,549.25,486.75
10,Del Norte,29.0,28.25
10,El Dorado,46.0,43.0
10,Fresno,364.1666666666667,346.8333333333333
10,Humboldt,74.0,45.0
10,Imperial,136.0,28.333333333333332
10,Kings,64.0,58.0
10,Los Angeles,4633.333333333333,3542.25
10,Marin,113.66666666666667,74.91666666666667
10,Merced,75.0,23.0
10,Monterey,128.5,80.08333333333333
10,Napa,111.0,99.0
10,Orange,692.0,517.75
10,Placer,69.25,55.75
10,Riverside,287.4166666666667,287.4166666666667
10,Sacramento,406.5,380.0
10,San Bernardino,427.0,427.0
10,San Diego,1202.25,123.58333333333333
10,San Francisco,2731.0,1984.1666666666667
10,San Joaquin,73.0,65.75
10,San Mateo,169.16666666666666,169.16666666666666
10,Santa Barbara,112.58333333333333,60.416666666666664
10,Santa Clara,837.0,585.8333333333334
10,Santa Cruz,241.0,149.0
10,Shasta,90.5,85.5
10,Siskiyou,11.0,11.0
10,Solano,127.0,114.5
10,Sonoma,94.0,78.0
10,Stanislaus,123.25,71.91666666666667
10,Sutter,21.0,15.0
10,Tulare,125.91666666666667,83.41666666666667
10,Tuolumne,21.0,21.0
10,Ventura,341.0,144.0
10,Yolo,156.0,139.0
